id,director_id,genre,prob
1101,65403,Music,0.181818
1102,85272,Short,1
1103,46123,Drama,0.555556
1104,80445,Adult,1
1105,41546,Drama,0.5
1106,14153,Crime,0.0204082
1107,44518,Documentary,1
1108,35696,Action,1
1109,68652,Music,1
1110,49852,Horror,0.333333
1111,28202,Documentary,1
1112,6691,Adult,0.65
1113,14756,Comedy,0.333333
1114,74861,Short,1
1115,73999,Romance,0.133333
1116,26028,Adventure,0.060241
1117,56687,Romance,1
1118,70616,Short,0.0217391
1119,65743,Documentary,0.125
1120,40937,Documentary,0.4
1121,82391,Documentary,1
1122,38898,Comedy,0.666667
1123,19478,Romance,0.15
1124,85406,Romance,1
1125,57530,Drama,1
1126,78774,Short,1
1127,70284,Short,0.5
1128,16759,Short,1
1129,40550,Drama,0.6
1130,73514,Drama,1
1131,62126,Short,0.444444
1132,51672,Music,0.0454545
1133,57198,Drama,0.571429
1134,60931,Thriller,0.333333
1135,34511,Comedy,0.5
1136,38756,Comedy,0.235294
1137,57933,Drama,0.5
1138,49201,Short,0.666667
1139,40711,Short,1
1140,65150,Documentary,0.285714
1141,21056,Drama,1
1142,49443,Drama,0.454545
1143,85358,Animation,1
1144,52707,Adventure,0.0909091
1145,47838,Action,1
1146,23988,Adventure,0.1
1147,28308,Short,1
1148,32864,Crime,0.2
1149,53688,Drama,0.142857
1150,40676,Documentary,0.333333
1151,3649,Family,1
1152,70073,Crime,0.25
1153,46250,Comedy,1
1154,23731,Short,1
1155,49166,Documentary,0.666667
1156,16202,Documentary,1
1157,3467,Action,1
1158,32463,Drama,1
1159,63079,Music,0.111111
1160,20447,Documentary,1
1161,47931,Horror,0.5
1162,85517,Fantasy,0.0408163
1163,74969,Comedy,0.133333
1164,69340,Drama,1
1165,551,Comedy,1
1166,47485,Animation,1
1167,4796,Comedy,1
1168,11489,War,0.125
1169,41854,Music,1
1170,25357,Comedy,1
1171,70392,Comedy,1
1172,85082,Short,0.125
1173,57915,Adult,1
1174,68803,Comedy,0.5
1175,5162,Short,1
1176,22453,Crime,0.333333
1177,14345,Drama,0.142857
1178,57538,Comedy,0.265625
1179,28819,Comedy,1
1180,13771,Short,1
1181,54722,War,1
1182,84436,Western,1
1183,53293,Comedy,1
1184,71209,Short,0.5
1185,9673,Family,0.5
1186,1099,Romance,0.4
1187,13502,Romance,1
1188,9526,Short,1
1189,14013,Drama,0.142857
1190,57206,Comedy,1
1191,1610,Drama,1
1192,46368,Documentary,1
1193,66964,Short,0.369748
1194,34000,Short,0.2
1195,57387,Music,0.222222
1196,61451,Comedy,0.5
1197,9589,Romance,1
1198,70877,Short,1
1199,84186,Drama,1
1200,54229,Short,0.5
1201,66632,Short,1
1202,40299,Thriller,1
1203,13107,Short,1
1204,42455,Documentary,1
1205,41655,War,0.125
1206,58474,Short,1
1207,50463,Family,1
1208,18567,Musical,0.0833333
1209,17981,Documentary,1
1210,49984,Short,1
1211,73190,Comedy,1
1212,5523,Drama,1
1213,372,Short,1
1214,56108,Musical,0.111111
1215,18313,Documentary,0.555556
1216,82616,Short,0.333333
1217,33731,Romance,0.0234375
1218,79098,Romance,0.142857
1219,31736,Comedy,1
1220,41494,Short,0.5
1221,48565,Music,1
1222,64700,Comedy,0.5
1223,25752,Drama,0.6
1224,35830,Music,1
1225,30363,Animation,1
1226,56779,Action,1
1227,52866,Documentary,1
1228,24107,Adventure,0.0227273
1229,20336,Mystery,1
1230,68462,Music,0.0181818
1231,32637,Documentary,1
1232,35328,Short,1
1233,33246,Drama,1
1234,1644,Animation,1
1235,31726,Crime,1
1236,21325,Comedy,0.173913
1237,46131,Comedy,1
1238,24439,Adventure,1
1239,54721,Western,0.666667
1240,36882,Documentary,1
1241,4677,Comedy,1
1242,55557,Short,1
1243,5,Documentary,1
1244,36732,Family,1
1245,67960,Short,1
1246,45372,Documentary,0.8
1247,65878,Drama,1
1248,29001,Drama,1
1249,82526,Drama,0.428571
1250,6447,Music,1
1251,45799,Comedy,1
1252,4250,Documentary,1
1253,75512,Horror,1
1254,12021,Drama,1
1255,82676,Comedy,1
1256,5613,Short,1
1257,25143,Documentary,1
1258,24424,Drama,0.25
1259,84932,Sci-Fi,1
1260,31676,Short,0.5
1261,77043,Short,1
1262,58868,Thriller,0.5
1263,66613,Drama,0.5
1264,85901,Documentary,1
1265,72798,Short,1
1266,7194,Sci-Fi,0.25
1267,36047,Fantasy,0.0909091
1268,71603,Thriller,0.0769231
1269,37051,Romance,0.25
1270,14696,Short,1
1271,54955,Thriller,0.4
1272,62036,Drama,1
1273,32903,Western,0.0769231
1274,51573,Short,1
1275,79240,Animation,1
1276,434,Thriller,1
1277,78020,Drama,0.25
1278,3657,Action,0.2
1279,86510,Drama,0.25
1280,69019,Romance,1
1281,44779,Action,1
1282,14364,Short,0.5
1283,80292,Short,1
1284,14163,Comedy,1
1285,52216,Crime,0.142857
1286,36566,Drama,1
1287,65964,Adventure,0.191489
1288,3325,Action,0.0909091
1289,408,Documentary,0.4
1290,15673,Drama,1
1291,67925,Documentary,0.5
1292,34961,Documentary,1
1293,40,Short,1
1294,37892,Crime,0.0322581
1295,64109,Thriller,1
1296,32321,Drama,1
1297,38653,Family,1
1298,36382,Horror,0.5
1299,41162,Short,0.214286
1300,39206,Documentary,1
1301,2329,Documentary,1
1302,42566,Family,1
1303,32672,Short,1
1304,65636,Short,0.714286
1305,14732,Documentary,1
1306,19734,Horror,1
1307,60708,Drama,1
1308,52901,Short,1
1309,35570,Drama,1
1310,14640,Animation,1
1311,43728,Drama,0.5
1312,52273,Documentary,1
1313,49449,Horror,1
1314,48656,Short,0.666667
1315,20580,Crime,0.0333333
1316,15491,Comedy,0.75
1317,52569,Short,1
1318,52468,Western,1
1319,16335,Crime,0.5
1320,31325,Drama,1
1321,64289,Drama,1
1322,2756,Comedy,0.25
1323,14915,Musical,0.0882353
1324,81087,Comedy,0.2
1325,77000,Family,0.5
1326,73182,Drama,1
1327,64450,Short,1
1328,40218,Drama,1
1329,73615,Adult,1
1330,19478,Animation,0.05
1331,14471,Documentary,1
1332,60848,Crime,0.25
1333,69269,Drama,1
1334,43190,Documentary,0.1
1335,27241,Short,1
1336,60205,Short,1
1337,18716,Documentary,0.272727
1338,39491,Comedy,1
1339,18751,Short,1
1340,84679,Short,1
1341,6708,Music,0.166667
1342,35794,Romance,0.5
1343,10593,Short,0.8
1344,68328,Documentary,0.8
1345,68210,Comedy,0.0512821
1346,6743,Romance,1
1347,35973,Drama,0.208333
1348,14506,Short,0.333333
1349,64181,Animation,1
1350,66172,Thriller,0.166667
1351,18598,Comedy,1
1352,71944,Short,0.4
1353,48145,Adult,1
1354,10261,Short,1
1355,59720,Comedy,0.25
1356,18266,Comedy,0.25
1357,38945,Action,1
1358,63454,Short,1
1359,75857,Short,0.0833333
1360,14748,Drama,1
1361,2345,Drama,1
1362,88225,Action,0.142857
1363,44186,Documentary,1
1364,29295,Thriller,0.5
1365,26245,Short,0.333333
1366,37517,Fantasy,0.166667
1367,70666,Crime,0.461538
1368,24324,Short,1
1369,58276,Sci-Fi,0.5
1370,25644,Romance,1
1371,76375,Mystery,1
1372,17154,Sci-Fi,0.00892857
1373,87229,Documentary,1
1374,28569,Short,0.5
1375,61533,Short,1
1376,29889,Romance,0.162162
1377,42624,Romance,0.333333
1378,35443,Adventure,1
1379,79833,Romance,1
1380,61844,Crime,0.153846
1381,63512,Horror,1
1382,67609,Drama,0.2
1383,85618,Thriller,0.5
1384,16273,Action,1
1385,66217,Documentary,1
1386,29810,Fantasy,0.142857
1387,42753,Crime,1
1388,60737,Horror,0.666667
1389,87719,Drama,0.333333
1390,29375,Short,1
1391,21217,Short,1
1392,5048,Family,0.2
1393,33620,Short,1
1394,37830,Documentary,0.882353
1395,55520,Adult,1
1396,5452,Musical,0.2
1397,13633,Drama,1
1398,70497,Short,1
1399,59765,Adult,0.0294118
1400,45988,Documentary,0.5
1401,8482,Short,1
1402,17214,Drama,1
1403,12395,Short,1
1404,78323,Short,1
1405,44851,Comedy,1
1406,20616,Romance,1
1407,8150,Short,1
1408,37512,Crime,0.0677966
1409,12068,Music,0.5
1410,85286,Thriller,0.5
1411,17933,Documentary,0.25
1412,41083,Sci-Fi,0.0333333
1413,12969,Drama,0.666667
1414,56549,Adventure,1
1415,7823,Music,0.0434783
1416,82236,Short,0.777778
1417,49272,Short,1
1418,23958,Comedy,0.166667
1419,30527,Comedy,1
1420,70555,Horror,0.0121951
1421,2316,Short,1
1422,47683,Short,1
1423,6229,Short,1
1424,86296,Family,0.25
1425,39193,Short,0.5
1426,35249,Sci-Fi,1
1427,41333,Musical,0.5
1428,41024,Drama,0.333333
1429,59391,Sci-Fi,0.5
1430,27016,Action,0.666667
1431,39419,Action,0.214286
1432,67912,Short,1
1433,35174,Action,0.666667
1434,20284,Romance,1
1435,81042,Animation,0.5
1436,32866,Drama,1
1437,20131,Drama,1
1438,38383,Mystery,1
1439,73656,Drama,0.25
1440,13723,Short,1
1441,812,Comedy,1
1442,33175,Musical,0.5
1443,12028,Documentary,0.0909091
1444,55488,Crime,1
1445,9478,Short,1
1446,20518,Documentary,1
1447,54845,Short,0.666667
1448,82201,Documentary,1
1449,49737,Thriller,0.5
1450,50600,Short,0.5
1451,33947,Western,0.2
1452,12376,Drama,1
1453,21000,Adventure,1
1454,44258,Comedy,0.5
1455,74391,Drama,0.333333
1456,43762,Animation,1
1457,68173,Short,1
1458,56900,Romance,1
1459,29024,Drama,1
1460,82962,Thriller,0.2
1461,27610,Comedy,1
1462,52168,Crime,0.148936
1463,23365,Comedy,0.3
1464,43035,Short,1
1465,52889,Documentary,0.4
1466,18234,Music,0.0208333
1467,48644,Documentary,0.75
1468,79102,Adventure,0.333333
1469,16289,Drama,1
1470,57134,Documentary,1
1471,51836,Crime,0.142857
1472,84716,Comedy,1
1473,51752,Comedy,1
1474,84950,Horror,0.0588235
1475,19022,Horror,1
1476,85078,Mystery,0.307692
1477,44731,Documentary,1
1478,75770,Fantasy,0.2
1479,42225,Adventure,0.666667
1480,47507,Comedy,0.272727
1481,14777,Horror,0.157895
1482,80705,Horror,0.5
1483,40763,Drama,1
1484,16967,Western,0.015873
1485,71857,Fantasy,0.0144928
1486,38893,Fantasy,0.333333
1487,77214,Musical,1
1488,5494,Short,1
1489,83825,Short,1
1490,43346,Crime,0.333333
1491,43262,Comedy,0.333333
1492,80139,Comedy,1
1493,3460,Musical,1
1494,43430,Animation,1
1495,34581,Documentary,0.75
1496,73746,Short,1
1497,40247,Horror,0.176471
1498,8377,Comedy,0.333333
1499,55572,Romance,0.5
1500,15293,Drama,0.5
1501,38273,Family,0.5
1502,2558,Drama,1
1503,20448,Comedy,0.4
1504,19354,Horror,0.5
1505,11399,Short,1
1506,16203,Comedy,1
1507,19206,Drama,0.6
1508,25538,Family,0.25
1509,23802,Short,1
1510,50233,Action,0.5
1511,47925,Drama,1
1512,80889,Drama,1
1513,12042,Crime,0.25
1514,73861,Adventure,0.111111
1515,85485,Short,1
1516,7549,Animation,1
1517,11067,Short,1
1518,76995,Short,0.5
1519,7257,Fantasy,0.0833333
1520,60051,Documentary,0.333333
1521,23174,Documentary,0.5
1522,52748,Comedy,0.333333
1523,40579,Horror,1
1524,63577,Drama,0.5
1525,48587,Crime,0.727273
1526,36100,Comedy,0.2
1527,32967,Adult,1
1528,40345,Comedy,0.833333
1529,88204,Romance,0.5
1530,44448,Comedy,0.0909091
1531,87744,Drama,1
1532,79159,Family,0.25
1533,38565,Documentary,0.2
1534,82226,Documentary,1
1535,29974,Drama,1
1536,5500,Drama,1
1537,22616,Short,1
1538,40054,Fantasy,0.181818
1539,80054,Short,0.5
1540,27103,Drama,1
1541,31169,Romance,1
1542,8399,Adult,1
1543,47055,Documentary,1
1544,25120,Documentary,0.0508475
1545,41866,Romance,0.0666667
1546,63703,Documentary,1
1547,50140,Thriller,0.142857
1548,41768,Documentary,1
1549,75650,Musical,0.025
1550,24554,Romance,0.5
1551,43419,Drama,0.4
1552,20725,Family,0.125
1553,40588,Mystery,0.285714
1554,86748,Drama,1
1555,49071,Comedy,0.166667
1556,37548,Animation,1
1557,16396,Romance,1
1558,66269,Sci-Fi,1
1559,2511,Music,0.05
1560,27041,Action,0.25
1561,50831,Western,0.333333
1562,10273,Comedy,0.5
1563,67229,Drama,1
1564,4172,Drama,1
1565,67711,Comedy,1
1566,26483,Short,1
1567,65624,Action,0.1
1568,12480,Comedy,0.5
1569,81382,Short,1
1570,74406,Adventure,0.5
1571,7296,Short,1
1572,16220,Musical,1
1573,42905,Comedy,0.375
1574,28796,Comedy,0.333333
1575,35431,Fantasy,1
1576,17993,Short,1
1577,62375,Documentary,1
1578,81050,Short,1
1579,39928,Short,1
1580,56190,Romance,1
1581,41083,Animation,0.0333333
1582,20306,Comedy,0.714286
1583,32282,Documentary,1
1584,65832,Musical,1
1585,25925,Comedy,0.333333
1586,50249,Drama,1
1587,85143,Action,0.333333
1588,7808,Documentary,1
1589,50399,Comedy,0.470588
1590,75099,Short,0.5
1591,25111,Drama,0.318182
1592,33977,Short,0.185185
1593,64070,Short,1
1594,11475,Family,1
1595,71237,Music,1
1596,7989,Drama,0.230769
1597,56842,Family,1
1598,37095,Documentary,0.5
1599,44534,Drama,0.5
1600,85988,Drama,0.451613
1601,44107,Family,0.5
1602,56332,Sci-Fi,0.166667
1603,35082,Animation,0.5
1604,55168,Thriller,0.1
1605,24042,Crime,0.5
1606,21112,Comedy,0.5
1607,28897,Adventure,0.444444
1608,74304,Documentary,1
1609,76318,Horror,0.5
1610,36044,Drama,0.37037
1611,81206,Comedy,0.25
1612,48242,Comedy,1
1613,62932,Short,1
1614,67488,Crime,1
1615,31372,Family,0.5
1616,21478,Short,1
1617,26383,Mystery,1
1618,47174,Documentary,1
1619,56400,Comedy,1
1620,71316,Action,1
1621,2643,Western,0.309091
1622,41190,Music,0.5
1623,55085,Crime,1
1624,57160,Thriller,0.5
1625,15151,Drama,1
1626,2416,Drama,1
1627,5892,Western,1
1628,14392,Family,1
1629,35175,Comedy,0.0769231
1630,72384,Comedy,0.333333
1631,49865,Short,0.857143
1632,88062,Romance,0.8
1633,72644,Documentary,1
1634,80747,Drama,0.8
1635,24727,Short,1
1636,7805,Horror,0.5
1637,12427,Fantasy,0.2
1638,27379,Mystery,1
1639,30526,Action,0.241379
1640,18195,Comedy,0.2
1641,20482,Short,1
1642,27777,Thriller,0.166667
1643,22440,Comedy,1
1644,80415,Drama,0.181818
1645,13046,Horror,1
1646,47188,Crime,0.04
1647,54703,Short,1
1648,8801,Horror,0.5
1649,28370,Thriller,0.02
1650,48186,Drama,0.197531
1651,29866,Sci-Fi,0.5
1652,61973,Comedy,1
1653,55403,Documentary,1
1654,42403,Fantasy,0.333333
1655,82202,Comedy,0.571429
1656,33275,Horror,0.333333
1657,33810,Short,1
1658,60257,Drama,0.714286
1659,79177,Short,1
1660,74397,Horror,1
1661,9151,Family,0.333333
1662,25320,Short,0.333333
1663,70687,Short,0.75
1664,77957,Comedy,1
1665,84786,Documentary,1
1666,8641,Sci-Fi,0.333333
1667,68415,Drama,0.5
1668,65222,Comedy,0.0416667
1669,64170,Drama,0.285714
1670,86145,Mystery,0.05
1671,78660,Family,1
1672,76062,Romance,0.5
1673,20743,Short,1
1674,12585,Short,1
1675,76479,Musical,0.133333
1676,80154,Drama,1
1677,85078,Adventure,0.0769231
1678,46913,Action,1
1679,55680,Drama,0.5
1680,52487,Comedy,0.181818
1681,56732,Comedy,0.333333
1682,43277,Drama,1
1683,49498,Action,0.608696
1684,56031,Short,1
1685,42102,Romance,0.5
1686,16866,Documentary,1
1687,21111,Documentary,1
1688,37387,Adventure,1
1689,73972,Action,0.428571
1690,87543,Western,0.025641
1691,10332,Short,1
1692,81148,Crime,0.5
1693,86999,Adventure,0.111111
1694,25965,Drama,1
1695,33918,Comedy,1
1696,7823,Family,0.0869565
1697,32518,Action,0.142857
1698,17158,Adventure,0.5
1699,34455,Drama,0.141509
1700,75577,Drama,0.271186
1701,79285,Comedy,0.0333333
1702,30893,Short,0.333333
1703,13382,Thriller,1
1704,87141,Mystery,0.2
1705,25790,Mystery,0.25
1706,17475,Drama,0.571429
1707,70795,Comedy,1
1708,13245,Adventure,0.142857
1709,80173,Short,1
1710,54684,Drama,1
1711,21545,Mystery,0.15
1712,34245,Fantasy,0.3
1713,78826,Drama,1
1714,45585,Action,1
1715,53815,Comedy,0.25
1716,50790,Short,1
1717,42735,Fantasy,0.5
1718,25539,Musical,0.0512821
1719,5908,Adult,1
1720,42110,Short,0.125
1721,17878,Drama,1
1722,75469,Animation,1
1723,83295,Romance,0.05
1724,17407,Fantasy,1
1725,26368,Drama,1
1726,37865,Short,0.666667
1727,54244,Romance,0.666667
1728,621,Documentary,0.0526316
1729,9388,Drama,0.6
1730,12830,Fantasy,1
1731,73711,Action,1
1732,38416,Musical,0.0833333
1733,66979,Romance,0.166667
1734,65983,Romance,0.0350877
1735,20885,Short,1
1736,40938,Comedy,1
1737,5143,Drama,0.2
1738,25704,Drama,0.25
1739,82963,Animation,0.5
1740,58723,Documentary,1
1741,54091,Drama,1
1742,83907,Adult,1
1743,62249,Drama,1
1744,86481,Short,1
1745,61972,Action,0.0714286
1746,47299,War,0.25
1747,12360,Action,0.5
1748,86723,Drama,0.4
1749,48241,Documentary,0.333333
1750,75894,Comedy,0.4
1751,80315,Short,0.166667
1752,23767,Documentary,0.0909091
1753,80616,Sci-Fi,0.4
1754,87189,Adventure,0.0114943
1755,73496,Adult,1
1756,17792,Comedy,0.5
1757,34948,Short,1
1758,39836,Crime,0.315789
1759,60976,Documentary,0.222222
1760,3538,Documentary,0.6
1761,63335,Short,1
1762,17460,Comedy,1
1763,55177,Short,1
1764,23533,Romance,0.0833333
1765,9302,Comedy,0.333333
1766,67580,Short,0.5
1767,76745,Adult,1
1768,55146,Sci-Fi,0.166667
1769,15043,Romance,1
1770,65498,Drama,0.309524
1771,50932,Short,1
1772,22856,Crime,0.75
1773,1364,Adventure,0.025641
1774,87809,Short,1
1775,60644,Action,0.25
1776,60921,Drama,1
1777,25789,Western,0.142857
1778,27051,Short,1
1779,60015,Short,1
1780,35909,Documentary,0.333333
1781,57743,Drama,0.0188679
1782,62122,Adventure,0.0714286
1783,31296,Short,1
1784,56249,Family,1
1785,20866,Drama,0.5
1786,11533,Romance,1
1787,85521,Documentary,1
1788,34674,Horror,0.2
1789,22806,Short,1
1790,16621,Drama,0.8
1791,31523,Comedy,0.1875
1792,26719,Short,1
1793,59683,Short,1
1794,87828,War,1
1795,45008,Drama,0.888889
1796,47249,Sci-Fi,1
1797,53498,Drama,1
1798,10071,Short,1
1799,20534,Drama,0.5
1800,68724,Musical,0.0232558
1801,36518,Drama,1
1802,74140,Thriller,0.5
1803,51193,Short,1
1804,9261,Adventure,0.172414
1805,86130,Drama,0.7
1806,84126,Sci-Fi,0.75
1807,80015,Fantasy,1
1808,20257,Documentary,0.2
1809,7799,Drama,0.5
1810,88070,Short,1
1811,48976,Documentary,0.5
1812,61379,Documentary,1
1813,81885,Drama,0.6
1814,48921,Drama,1
1815,79912,Short,1
1816,57466,Documentary,1
1817,26055,Short,1
1818,38458,Short,1
1819,71422,Short,1
1820,84384,Comedy,0.75
1821,64905,Drama,1
1822,73395,Drama,0.2
1823,61711,Documentary,1
1824,70144,Crime,0.5
1825,19538,Drama,0.5
1826,24134,Short,0.5
1827,36537,Short,1
1828,27696,Drama,1
1829,65815,Comedy,0.666667
1830,32851,Comedy,1
1831,28047,Short,0.333333
1832,34913,Documentary,1
1833,22939,Thriller,1
1834,19889,Short,0.0625
1835,66992,Family,0.142857
1836,84525,Documentary,1
1837,83197,Action,1
1838,53164,Crime,0.5
1839,65483,Comedy,0.0909091
1840,84009,Film-Noir,0.0347826
1841,44358,Western,0.2
1842,12329,Music,0.666667
1843,20116,Comedy,1
1844,53080,Comedy,0.333333
1845,52521,Short,1
1846,24361,Comedy,0.75
1847,30668,Action,0.333333
1848,10439,Documentary,1
1849,11958,Comedy,0.5
1850,73477,Animation,0.25
1851,50951,War,0.214286
1852,15871,Comedy,0.5
1853,80557,Drama,0.666667
1854,14684,Documentary,0.666667
1855,6822,Short,0.0666667
1856,72750,Short,1
1857,30613,Drama,1
1858,5960,Romance,0.25
1859,26700,Drama,0.666667
1860,34858,Drama,1
1861,80908,Short,1
1862,26147,Mystery,0.0434783
1863,33645,Short,0.5
1864,57752,Documentary,1
1865,68130,Family,0.0769231
1866,455,Comedy,0.666667
1867,58119,Short,1
1868,52606,Comedy,0.5
1869,88544,Short,1
1870,46622,Drama,0.333333
1871,8507,Short,1
1872,38932,Short,0.285714
1873,5168,Drama,1
1874,55362,Western,0.5
1875,22581,Documentary,1
1876,66242,Documentary,1
1877,49629,Short,1
1878,16665,Short,1
1879,74732,Documentary,0.0833333
1880,8175,Short,1
1881,21678,Horror,0.0714286
1882,35626,Comedy,0.0625
1883,10028,Family,0.0232558
1884,14423,Documentary,1
1885,58430,Crime,0.25
1886,30110,Short,1
1887,14584,Fantasy,0.5
1888,57561,Comedy,0.428571
1889,18613,Drama,0.5
1890,82261,Short,0.294118
1891,9846,Action,0.25
1892,73771,Short,0.666667
1893,70512,Animation,1
1894,9696,Family,1
1895,1633,Drama,1
1896,80683,Documentary,1
1897,10123,Drama,1
1898,43087,Drama,0.666667
1899,77981,Action,1
1900,18646,Comedy,0.5
1901,7956,Mystery,0.5
1902,32810,War,0.0232558
1903,11903,Family,0.3
1904,29509,Romance,0.5
1905,51945,Sci-Fi,0.25
1906,66553,Animation,0.307692
1907,2009,Short,0.6
1908,21351,Romance,0.1875
1909,43237,Comedy,1
1910,67937,Short,1
1911,13349,Musical,1
1912,23944,Short,1
1913,84100,Thriller,0.5
1914,2859,Adventure,0.5
1915,29841,Romance,0.0612245
1916,84577,Sci-Fi,0.333333
1917,48266,Documentary,1
1918,36377,Family,0.4
1919,12763,Documentary,1
1920,36804,Drama,1
1921,65722,Sci-Fi,0.5
1922,67379,Comedy,1
1923,16097,Crime,0.166667
1924,70963,Romance,0.285714
1925,7522,Action,0.125
1926,37999,Romance,0.333333
1927,50957,Short,0.5
1928,51468,Thriller,0.257143
1929,50581,Drama,0.333333
1930,81894,Documentary,1
1931,39596,Short,1
1932,42241,Comedy,0.5
1933,9277,Comedy,0.0027933
1934,3176,Drama,1
1935,41759,Drama,1
1936,6026,Horror,0.333333
1937,77941,Adventure,0.666667
1938,22948,Short,0.125
1939,59439,Sci-Fi,1
1940,57436,Drama,1
1941,11802,Short,1
1942,76503,Family,0.5
1943,35381,Family,1
1944,63953,Short,1
1945,30989,Short,0.666667
1946,57869,Documentary,1
1947,22346,Thriller,0.5
1948,60408,Documentary,0.375
1949,46739,Drama,1
1950,84661,Family,0.142857
1951,52723,Comedy,0.333333
1952,52924,Short,1
1953,87861,Drama,0.5
1954,44233,Comedy,1
1955,3955,Crime,0.285714
1956,77398,Short,1
1957,35934,Documentary,0.9
1958,3111,Comedy,1
1959,5650,Comedy,0.047619
1960,33395,Documentary,1
1961,21601,Drama,0.5
1962,14009,Short,1
1963,31966,Drama,0.142857
1964,35944,Short,1
1965,13029,Western,0.037037
1966,40456,Drama,0.6
1967,35031,Horror,1
1968,21519,Western,0.666667
1969,10605,Comedy,1
1970,61061,Crime,0.5
1971,60224,Mystery,0.125
1972,85535,Crime,0.125
1973,37431,Animation,1
1974,80063,Fantasy,0.333333
1975,31514,Family,0.0714286
1976,1095,Documentary,0.5
1977,13130,Short,0.5
1978,6929,Documentary,0.75
1979,4972,Short,0.333333
1980,65281,Short,1
1981,23827,Short,1
1982,8350,Horror,1
1983,54252,Short,1
1984,87216,Short,1
1985,40654,Thriller,0.166667
1986,45762,Short,1
1987,45561,Comedy,0.2
1988,78726,Short,1
1989,4640,Short,1
1990,4439,Comedy,0.35
1991,15419,Documentary,1
1992,6496,Drama,1
1993,26448,Documentary,0.285714
1994,81908,Crime,0.285714
1995,43194,Romance,0.125
1996,20273,Drama,0.5
1997,15337,Short,1
1998,70879,Crime,0.272727
1999,43096,Documentary,1
2000,61063,Drama,1
2001,70035,Comedy,0.333333
2002,37272,Short,0.333333
2003,61078,Adventure,0.5
2004,6646,Comedy,1
2005,28782,Short,1
2006,11783,Drama,1
2007,31120,Comedy,0.0833333
